iso_code,name,family,genus,macroarea,lat,lon,countries,typology
nez,Nez Perce,Penutian,Sahaptian,North America,46.0,-116.0,United States,
nfl,Ayiwo,Austronesian,Oceanic,Papunesia,-10.3333333333,166.25,Solomon Islands,
nfr,Nafaanra,Niger-Congo,Senufo,Africa,8.0,-2.58333333333,Côte d'Ivoire; Ghana,
nga,Ngbaka (Minagende),Niger-Congo,Gbaya-Manza-Ngbaka,Africa,3.5,20.0,Democratic Republic of Congo,
ngb,Ngbandi,Niger-Congo,Ubangi,Africa,3.75,22.0,Democratic Republic of Congo,
ngc,Ngombe,Niger-Congo,Bantu,Africa,3.0,23.0,Democratic Republic of Congo,
nge,Ngemba,Niger-Congo,Bantu,Africa,6.2,10.0,Cameroon,
ngi,Ngizim,Afro-Asiatic,West Chadic,Africa,12.0833333333,10.9166666667,Nigeria,
ngk,Ngalkbun,Gunwinyguan,Marne,Australia,-13.5,134.833333333,Australia,
ngo,Ngoni,Niger-Congo,Bantu,Africa,-11.0,36.0,Mozambique; Tanzania,
ngu,Nahuatl (Xalitla),Uto-Aztecan,Aztecan,North America,18.0,-99.5,Mexico,
nha,Nhanda,Pama-Nyungan,Western Pama-Nyungan,Australia,-27.0,114.166666667,Australia,
nhb,Beng,Mande,Eastern Mande,Africa,7.83333333333,-4.25,Côte d'Ivoire,
nhg,Nahuatl (Tetelcingo),Uto-Aztecan,Aztecan,North America,19.6666666667,-99.0,Mexico,
nhm,Nahuatl (Milpa Alta),Uto-Aztecan,Aztecan,North America,19.25,-99.1666666667,Mexico,
nhn,Nahuatl (Central),Uto-Aztecan,Aztecan,North America,19.0,-98.25,Mexico,
nhp,Nahuatl (Pajapan),Uto-Aztecan,Aztecan,North America,18.25,-94.75,Mexico,
nhr,Nharo,Khoe-Kwadi,Khoe-Kwadi,Africa,-22.3333333333,20.5,Namibia; Botswana,
nhu,Noni,Niger-Congo,Beboid,Africa,6.41666666667,10.5833333333,Cameroon,
nhx,Nahuatl (Mecayapan Isthmus),Uto-Aztecan,Aztecan,North America,18.25,-94.8333333333,Mexico,
nia,Nias,Austronesian,Northwest Sumatra-Barrier Islands,Papunesia,1.0,97.75,Indonesia,
nid,Ngandi,Gunwinyguan,Eastern Gunwinyguan,Australia,-13.8333333333,135.0,Australia,
nie,Lua,Niger-Congo,Bua,Africa,9.75,17.75,Chad,
nig,Ngalakan,Gunwinyguan,Eastern Gunwinyguan,Australia,-14.25,134.0,Australia,
nih,Nyiha,Niger-Congo,Bantu,Africa,-10.0,33.0,Zambia; Tanzania,
nij,Pulopetak,Austronesian,Barito,Papunesia,1.41666666667,109.833333333,Indonesia,
nio,Nganasan,Uralic,Samoyedic,Eurasia,71.0,93.0,Russia,
niq,Nandi,Eastern Sudanic,Eastern Nilotic,Africa,0.25,35.0,Kenya,
nir,Nimboran,Nimboran,Nimboran,Papunesia,-2.5,140.166666667,Indonesia,
niu,Niuean,Austronesian,Oceanic,Papunesia,-19.05,-170.116666667,New Zealand,
niv,Nivkh (South Sakhalin),Nivkh,Nivkh,Eurasia,47.0,142.5,Russia,
niy,Ngiti,Central Sudanic,Lendu,Africa,1.33333333333,30.25,Democratic Republic of Congo,
niz,Ningil,Torricelli,East Wapei,Papunesia,-3.5,142.25,Papua New Guinea,
njb,Nocte,Sino-Tibetan,Brahmaputran,Eurasia,27.0,95.5,India,
njh,Lotha,Sino-Tibetan,Central Naga,Eurasia,26.5,94.25,India,
njm,Angami,Sino-Tibetan,Angami-Pochuri,Eurasia,25.6666666667,94.5,India,
njo,Ao,Sino-Tibetan,Central Naga,Eurasia,26.5833333333,94.6666666667,India,
nju,Ngadjumaja,Pama-Nyungan,Western Pama-Nyungan,Australia,-32.3333333333,123.833333333,Australia,
njz,Nyishi,Sino-Tibetan,Tani,Eurasia,27.5,93.5,India,
nko,Nkonya,Niger-Congo,Tano,Africa,7.16666666667,0.25,Ghana,
nkr,Nukuoro,Austronesian,Oceanic,Papunesia,3.83333333333,154.916666667,Micronesia,
nld,Dutch (Limburg),Indo-European,Germanic,Eurasia,51.0,5.5,Belgium,Fusional
nlg,Gela,Austronesian,Oceanic,Papunesia,-9.08333333333,160.25,Solomon Islands,
nll,Nahali,Nahali,Nahali,Eurasia,19.75,77.8333333333,India,
nly,Nyamal,Pama-Nyungan,Western Pama-Nyungan,Australia,-21.0,119.0,Australia,
nmb,Nambas (Big),Austronesian,Oceanic,Papunesia,-16.0833333333,167.2,Vanuatu,
nmd,Ndumu,Niger-Congo,Bantu,Africa,-1.66666666667,13.5833333333,Gabon,
nmf,Naga (Tangkhul),Sino-Tibetan,Tangkhul-Maring,Eurasia,25.0,94.5,India,
nmg,Bujeba,Niger-Congo,Bantu,Africa,3.0,10.1666666667,Equatorial Guinea; Cameroon,
nmm,Manange,Sino-Tibetan,Bodic,Eurasia,28.5833333333,84.0,Nepal,
nmn,!Xóõ,Tu,Tu,Africa,-24.0,21.5,Botswana,
nmu,Maidu (Northeast),Penutian,Maiduan,North America,40.0,-120.666666667,United States,
nna,Nyangumarda,Pama-Nyungan,Western Pama-Nyungan,Australia,-20.0,121.0,Australia,
nnb,Nande,Niger-Congo,Bantu,Africa,-0.0833333333333,29.1666666667,Democratic Republic of Congo,
nnk,Nankina,Trans-New Guinea,Finisterre,Papunesia,-5.78333333333,146.45,Papua New Guinea,
nnm,Namia,Sepik,Yellow River,Papunesia,-3.83333333333,141.75,Papua New Guinea,
nno,Norwegian Nynorsk,Indo-European,Germanic,Eurasia,,,,Fusional
nnt,Nanticoke,Algic,Algonquian,North America,38.0,-76.25,United States,
noa,Waunana,Choco,Choco,South America,4.0,-77.0,Colombia; Panama,
nob,Norwegian Bokmal,Indo-European,Germanic,Eurasia,,,,Fusional
nog,Tatar-Noghay (Alabugat),Altaic,Turkic,Eurasia,47.4166666667,45.6666666667,Russia,
nor,Norwegian,Indo-European,Germanic,Eurasia,61.0,8.0,Norway,Fusional
not,Nomatsiguenga,Arawakan,Pre-Andine Arawakan,South America,-11.6666666667,-74.5,Peru,
now,Nyambo,Niger-Congo,Bantu,Africa,-1.0,31.3333333333,Tanzania,
npa,Nar-Phu,Sino-Tibetan,Bodic,Eurasia,28.6666666667,84.25,Nepal,
npi,Nepali,Indo-European,Indic,Eurasia,28.0,85.0,Nepal,
npy,Napu,Austronesian,Celebic,Papunesia,-1.33333333333,120.416666667,Indonesia,
nrb,Nara (in Ethiopia),Eastern Sudanic,Nara,Africa,15.0833333333,37.5833333333,Eritrea,
nrk,Ngarla,Pama-Nyungan,Western Pama-Nyungan,Australia,-20.0,119.0,Australia,
nrl,Ngarluma,Pama-Nyungan,Western Pama-Nyungan,Australia,-20.8333333333,117.5,Australia,
nrm,Narom,Austronesian,North Borneo,Papunesia,4.41666666667,114.0,Malaysia,
nrz,Ala'ala,Austronesian,Oceanic,Papunesia,-8.91666666667,146.75,Papua New Guinea,
nse,Nsenga,Niger-Congo,Bantu,Africa,-14.5,30.8333333333,Zambia,
nsk,Naskapi,Algic,Algonquian,North America,56.0,-70.0,Canada,
nsl,Norsk Tegnspråk,other,Sign Languages,Eurasia,61.0,9.0,Norway,
nsm,Sema,Sino-Tibetan,Angami-Pochuri,Eurasia,26.0,94.5,India,
nsn,Nehan,Austronesian,Oceanic,Papunesia,-4.5,154.2,Papua New Guinea,
nso,Sotho (Northern),Niger-Congo,Bantu,Africa,-24.0,29.0,South Africa,Agglutinative
nsq,Miwok (Northern Sierra),Penutian,Miwok,North America,38.3333333333,-120.666666667,United States,
nst,Jugli,Sino-Tibetan,Brahmaputran,Eurasia,27.5,96.3333333333,India,
nsz,Nisenan,Penutian,Maiduan,North America,39.0,-121.0,United States,
ntj,Ngaanyatjarra,Pama-Nyungan,Western Pama-Nyungan,Australia,-26.0,126.5,Australia,
ntm,Nateni,Niger-Congo,Oti-Volta,Africa,10.5,1.16666666667,Benin,
nto,Ntomba,Niger-Congo,Bantu,Africa,-2.0,18.3333333333,Democratic Republic of Congo,
ntp,Tepehuan (Northern),Uto-Aztecan,Tepiman,North America,26.3333333333,-107.0,Mexico,
ntu,Natügu,Austronesian,Oceanic,Papunesia,-10.7833333333,165.866666667,Solomon Islands,
nuf,Nusu,Sino-Tibetan,Burmese-Lolo,Eurasia,26.75,99.0,China,
nuk,Nuuchahnulth,Wakashan,Southern Wakashan,North America,49.6666666667,-126.666666667,Canada,
num,Niuafo'ou,Austronesian,Oceanic,Papunesia,-15.5666666667,-175.616666667,Tonga,
nun,Anong,Sino-Tibetan,Nungish,Eurasia,27.3333333333,98.75,China; Myanmar,
nup,Nupe,Niger-Congo,Nupoid,Africa,9.16666666667,5.41666666667,Nigeria,
nus,Nuer,Eastern Sudanic,Western Nilotic,Africa,8.33333333333,32.0,Ethiopia; South Sudan,
nut,Nung (in Vietnam),Tai-Kadai,Kam-Tai,Eurasia,21.9166666667,106.416666667,Vietnam,
nuv,Nuni (Northern),Niger-Congo,Grusi,Africa,12.1666666667,-3.0,Burkina Faso,
nux,Mehek,Sepik,Tama Sepik,Papunesia,-3.75,142.5,Papua New Guinea,
nuy,Nunggubuyu,Gunwinyguan,Nunggubuyu,Australia,-13.75,135.666666667,Australia,
nwi,Tanna (Southwest),Austronesian,Oceanic,Papunesia,-19.5666666667,169.333333333,Vanuatu,
nxg,Ngad'a,Austronesian,Central Malayo-Polynesian,Papunesia,-8.83333333333,121.0,Indonesia,
nxl,Nuaulu,Austronesian,Central Malayo-Polynesian,Papunesia,-3.25,129.166666667,Indonesia,
nxn,Ngawun,Pama-Nyungan,Northern Pama-Nyungan,Australia,-19.0,141.5,Australia,
nxq,Naxi,Sino-Tibetan,Na-Qiangic,Eurasia,27.5,100.0,China,
nya,Chichewa,Niger-Congo,Bantu,Africa,-14.0,34.0,Mozambique; Malawi; Zambia; Zimbabwe,Agglutinative
nyh,Nyigina,Nyulnyulan,Nyulnyulan,Australia,-18.0,124.333333333,Australia,
nyi,Nyimang,Eastern Sudanic,Nyimang,Africa,12.1666666667,29.3333333333,Sudan,
nyj,Nyanga,Niger-Congo,Bantu,Africa,-1.25,28.1666666667,Democratic Republic of Congo,
nym,Nyamwezi,Niger-Congo,Bantu,Africa,-5.0,33.0,Tanzania,
nyn,Runyankore,Niger-Congo,Bantu,Africa,-0.5,30.5,Uganda,
nyo,Runyoro-Rutooro,Niger-Congo,Bantu,Africa,1.5,31.3333333333,Uganda,
nyp,Nyangi,Eastern Sudanic,Kuliak,Africa,3.41666666667,33.5833333333,Uganda,
nys,Nyungar,Pama-Nyungan,Western Pama-Nyungan,Australia,-33.75,122.0,Australia,
nyt,Nyawaygi,Pama-Nyungan,Northern Pama-Nyungan,Australia,-19.0,146.166666667,Australia,
nyv,Nyulnyul,Nyulnyulan,Nyulnyulan,Australia,-17.0,122.833333333,Australia,
nzk,Nzakara,Niger-Congo,Ubangi,Africa,5.0,23.0,Central African Republic; Democratic Republic of Congo,
nzm,Naga (Zeme),Sino-Tibetan,Zemeic,Eurasia,25.1666666667,93.5,India,
nzs,New Zealand Sign Language,other,Sign Languages,Papunesia,-43.0,172.0,New Zealand,
oaa,Orok,Altaic,Tungusic,Eurasia,49.5,143.5,Russia,
oac,Oroch,Altaic,Tungusic,Eurasia,50.3333333333,137.5,Russia,
oca,Ocaina,Witotoan,Witoto,South America,-2.75,-71.75,Peru,
oci,Provençal,Indo-European,Romance,Eurasia,44.0,6.0,France,Fusional
ocu,Ocuilteco,Oto-Manguean,Matlatzincan,North America,18.9166666667,-99.6666666667,Mexico,
ogb,Ogbia,Niger-Congo,Central Delta,Africa,4.66666666667,6.25,Nigeria,
ogo,Kana,Niger-Congo,Ogonoid,Africa,4.75,7.41666666667,Nigeria,
ogu,Ogbronuagum,Niger-Congo,Central Delta,Africa,4.75,6.86666666667,Nigeria,
ojs,Ojibwa (Severn),Algic,Algonquian,North America,53.0,-90.0,Canada,
ojv,Luangiua,Austronesian,Oceanic,Papunesia,-5.33333333333,159.416666667,Solomon Islands,
oka,Okanagan,Salishan,Interior Salish,North America,49.5,-118.5,Canada; United States,
oku,Oku,Niger-Congo,Wide Grassfields,Africa,6.25,10.5,Cameroon,
okv,Orokaiva,Trans-New Guinea,Binanderean,Papunesia,-8.83333333333,148.25,Papua New Guinea,
old,Chaga,Niger-Congo,Bantu,Africa,-3.0,37.0,Tanzania,
oma,Omaha,Siouan,Mississippi Valley Siouan,North America,42.0,-97.25,United States,
omb,Ambae (Lolovoli Northeast),Austronesian,Oceanic,Papunesia,-15.4166666667,167.883333333,Vanuatu,
omc,Mochica,Mochica,Mochica,South America,-7.5,-79.3333333333,Peru,
omg,Omagua,Tupian,Maweti-Guarani,South America,-4.0,-73.5,Peru,
ona,Selknam,Chonan,Chonan Proper,South America,-53.0,-70.0,Argentina,
one,Oneida,Iroquoian,Northern Iroquoian,North America,43.0,-75.6666666667,United States,
ong,Olo,Torricelli,Central Wapei,Papunesia,-3.41666666667,142.0,Papua New Guinea,
ono,Onondaga,Iroquoian,Northern Iroquoian,North America,42.75,-76.1666666667,United States,
ons,Ono,Trans-New Guinea,Huon,Papunesia,-6.16666666667,147.583333333,Papua New Guinea,
ood,O'odham,Uto-Aztecan,Tepiman,North America,32.0,-112.0,Mexico; United States,
oon,Onge,South Andamanese,South Andamanese,Eurasia,10.75,92.4166666667,India,
opm,Oksapmin,Trans-New Guinea,Oksapmin,Papunesia,-5.16666666667,142.166666667,Papua New Guinea,
ore,Orejón,Tucanoan,Tucanoan,South America,-2.83333333333,-72.5,Peru,
ori,Oriya,Indo-European,Indic,Eurasia,,,,Fusional
orm,Oromo,Afro-Asiatic,Lowland East Cushitic,Africa,8.0,40.0,Ethiopia; Kenya,Agglutinative
oro,Orokolo,Eleman,Eleman,Papunesia,-7.83333333333,145.333333333,Papua New Guinea,
ort,Oriya (Kotia),Indo-European,Indic,Eurasia,18.3333333333,83.0,India,
oru,Ormuri,Indo-European,Iranian,Eurasia,32.5,69.75,Pakistan,
ory,Oriya,Indo-European,Indic,Eurasia,21.0,85.0,India,Fusional
osa,Osage,Siouan,Mississippi Valley Siouan,North America,37.0,-94.0,United States,
oss,Ossetic,Indo-European,Iranian,Eurasia,43.0,44.0,Russia; Georgia,
ote,Otomí (Mezquital),Oto-Manguean,Otomian,North America,20.1666666667,-99.1666666667,Mexico,
otm,Otomí (Sierra),Oto-Manguean,Otomian,North America,20.6666666667,-98.8333333333,Mexico,
otq,Otomí (Santiago Mexquititlan),Oto-Manguean,Otomian,North America,20.0833333333,-100.083333333,Mexico,
otr,Otoro,Kordofanian,Heiban,Africa,11.1666666667,30.5,Sudan,
otz,Otomí (Ixtenco),Oto-Manguean,Otomian,North America,19.0833333333,-97.9166666667,Mexico,
oua,Berber (Wargla),Afro-Asiatic,Berber,Africa,31.9166666667,5.33333333333,Algeria,
owi,Owininga,Left May,Left May,Papunesia,-4.5,141.75,Papua New Guinea,
oyb,Oi,Austro-Asiatic,Bahnaric,Eurasia,14.8333333333,107.166666667,Laos,
oym,Wayampi,Tupian,Maweti-Guarani,South America,1.0,-52.0,Brazil,
pab,Paresi,Arawakan,Central Arawakan,South America,-14.0,-57.5,Brazil,
pac,Pacoh,Austro-Asiatic,Katuic,Eurasia,16.4166666667,107.083333333,Vietnam,
pad,Paumarí,Arauan,Arauan,South America,-6.0,-64.0,Brazil,
pag,Pangasinan,Austronesian,Northern Luzon,Papunesia,15.9166666667,120.333333333,Philippines,
pam,Kapampangan,Austronesian,Central Luzon,Papunesia,15.3333333333,120.5,Philippines,Agglutinative
pan,Panjabi,Indo-European,Indic,Eurasia,31.0,74.0,Pakistan; India,Fusional
pao,Paiute (Northern),Uto-Aztecan,Northern Uto-Aztecan,North America,42.0,-118.0,United States,
pap,Papiamentu,other,Creoles and Pidgins,North America,12.25,-69.0,Netherlands Antilles,Fusional
par,Tümpisa Shoshone,Uto-Aztecan,Northern Uto-Aztecan,North America,37.0,-117.0,United States,
pau,Palauan,Austronesian,Palauan,Papunesia,7.5,134.583333333,Palau,
pav,Wari',Chapacura-Wanham,Chapacura-Wanham,South America,-11.3333333333,-65.0,Brazil,
paw,Pawnee,Caddoan,Northern Caddoan,North America,41.0,-98.6666666667,United States,
pay,Pech,Chibchan,Pech,North America,15.0,-85.5,Honduras,
pbb,Páez,Páezan,Páezan,South America,2.66666666667,-76.0,Colombia,
pbe,Popoloca (Metzontla),Oto-Manguean,Popolocan,North America,18.1666666667,-97.5,Mexico,
pbf,Popoloca (San Vicente Coyotepec),Oto-Manguean,Popolocan,North America,18.25,-97.8333333333,Mexico,
pbh,Panare,Cariban,Cariban,South America,6.5,-66.0,Venezuela,
pbi,Podoko,Afro-Asiatic,Biu-Mandara,Africa,11.0,14.0833333333,Cameroon,
pbr,Pangwa,Niger-Congo,Bantu,Africa,-10.0,34.75,Tanzania,
pcc,Yay,Tai-Kadai,Kam-Tai,Eurasia,22.4166666667,104.75,Vietnam,
pci,Parji (Dravidian),Dravidian,Dravidian,Eurasia,19.5,82.5,India,
pck,Paite,Sino-Tibetan,Kuki-Chin,Eurasia,24.0,93.1666666667,India,
pcm,Nigerian Pidgin,other,Creoles and Pidgins,Africa,6.5,3.33333333333,Nigeria,Isolating
pdo,Padoe,Austronesian,Celebic,Papunesia,-2.33333333333,121.333333333,Indonesia,
peb,Pomo (Eastern),Hokan,Pomoan,North America,39.0,-122.666666667,United States,
peg,Pengo,Dravidian,Dravidian,Eurasia,19.8333333333,83.8333333333,India,
peh,Bao'an,Altaic,Mongolic,Eurasia,35.75,102.833333333333,China,
pei,Chichimeca-Jonaz,Oto-Manguean,Chichimec,North America,21.6666666667,-100.5,Mexico,
pej,Pomo (Northern),Hokan,Pomoan,North America,39.3333333333,-123.5,United States,
pes,Western Persian,Indo-European,Iranian,Eurasia,32.0,54.0,Iran,Isolating
pgu,Pagu,North Halmaheran,North Halmaheran,Papunesia,1.25,127.75,Indonesia,
pia,Nevome,Uto-Aztecan,Tepiman,North America,31.0,-112.5,Mexico,
pib,Piro,Arawakan,Purus,South America,-11.0,-73.5,Peru,
pid,Piaroa,Sáliban,Maco-Piaroa,South America,5.0,-67.0,Venezuela,
pif,Pingilapese,Austronesian,Oceanic,Papunesia,6.21666666667,160.7,Micronesia,
pim,Powhatan,Algic,Algonquian,North America,37.3333333333,-76.5,United States,
pio,Piapoco,Arawakan,Japura-Colombia,South America,4.0,-69.5,Colombia,
pip,Pero,Afro-Asiatic,West Chadic,Africa,9.58333333333,11.0,Nigeria,
pir,Piratapuyo,Tucanoan,Tucanoan,South America,0.333333333333,-69.5,Colombia; Brazil,
pit,Pitta Pitta,Pama-Nyungan,Central Pama-Nyungan,Australia,-22.8333333333,140.0,Australia,
piu,Pintupi,Pama-Nyungan,Western Pama-Nyungan,Australia,-23.0,129.0,Australia,
piv,Pileni,Austronesian,Oceanic,Papunesia,-10.2166666667,166.216666667,Solomon Islands,
pjt,Western Desert (Ooldea),Pama-Nyungan,Western Pama-Nyungan,Australia,-30.5,132.0,Australia,
pkn,Pakanha,Pama-Nyungan,Northern Pama-Nyungan,Australia,-14.5,142.416666667,Australia,
pko,Pokot,Eastern Sudanic,Southern Nilotic,Africa,1.5,35.5,Kenya; Uganda,
pks,Indo-Pakistani Sign Language (Karachi dialect),other,Sign Languages,Eurasia,28.0,68.0,Pakistan,
plg,Pilagá,Guaicuruan,Qom,South America,-25.0,-60.0,Argentina,
plh,Paulohi,Austronesian,Central Malayo-Polynesian,Papunesia,-3.25,128.75,Indonesia,
pll,Palaung,Austro-Asiatic,Palaungic,Eurasia,22.6666666667,96.6666666667,Myanmar,
plo,Olutec,Mixe-Zoque,Mixe-Zoque,North America,17.95,-95.0,Mexico,
plt,Plateau Malagasy,Austronesian,Barito,Africa,-20.0,47.0,Madagascar,Agglutinative
plu,Palikur,Arawakan,Palikur,South America,3.0,-51.0,Brazil,
pma,Paamese,Austronesian,Oceanic,Papunesia,-16.5,168.25,Vanuatu,
pmf,Pamona,Austronesian,Celebic,Papunesia,-1.75,120.833333333,Indonesia,
pmi,Pumi,Sino-Tibetan,Na-Qiangic,Eurasia,28.0,101.0,China,
pms,Italian (Turinese),Indo-European,Romance,Eurasia,45.0,7.66666666667,Italy,Fusional
pmt,Tuamotuan,Austronesian,Oceanic,Papunesia,-17.0,-144.0,French Polynesia,
pmw,Miwok (Plains),Penutian,Miwok,North America,38.0,-121.0,United States,
pmy,Indonesian (Papuan),Austronesian,Malayo-Sumbawan,Papunesia,-2.5,140.666666667,Indonesia,
pmz,Pame,Oto-Manguean,Pamean,North America,22.0,-99.5,Mexico,
pnb,Western Panjabi,Indo-European,Indic,Eurasia,,,,Fusional
pnw,Panyjima,Pama-Nyungan,Western Pama-Nyungan,Australia,-22.8333333333,118.416666667,Australia,
poc,Poqomam,Mayan,Mayan,North America,14.6666666667,-90.5,Guatemala,
poe,Popoloca (San Juan Atzingo),Oto-Manguean,Popolocan,North America,18.1666666667,-96.4166666667,Mexico,
poh,Pokomchí,Mayan,Mayan,North America,15.4166666667,-90.5,Guatemala,
poi,Popoluca (Sierra),Mixe-Zoque,Mixe-Zoque,North America,18.3333333333,-95.1666666667,Mexico,
pol,Polish,Indo-European,Slavic,Eurasia,52.0,20.0,Poland,Fusional
pom,Pomo (Southeastern),Hokan,Pomoan,North America,39.0,-122.5,United States,
pon,Pohnpeian,Austronesian,Oceanic,Papunesia,6.88333333333,158.25,Micronesia,
poo,Pomo (Central),Hokan,Pomoan,North America,39.0,-123.333333333,United States,
por,Portuguese,Indo-European,Romance,Eurasia,39.0,-8.0,Portugal,Fusional
pos,Sayula Popoluca,Mixe-Zoque,Mixe-Zoque,North America,17.8333333333,-95.0,Mexico,
pot,Potawatomi,Algic,Algonquian,North America,44.5,-85.0,United States,
pov,Guinea Bissau Crioulo,other,Creoles and Pidgins,Africa,12.0,-15.0,Guinea-Bissau,
pox,Polabian,Indo-European,Slavic,Eurasia,51.0,12.8333333333,Germany,
poy,Pogoro,Niger-Congo,Bantu,Africa,-8.75,36.5,Tanzania,
ppk,Uma,Austronesian,Celebic,Papunesia,-1.83333333333,120.0,Indonesia,
ppl,Pipil,Uto-Aztecan,Aztecan,North America,13.8333333333,-89.5833333333,El Salvador,
ppo,Folopa,Teberan-Pawaian,Teberan,Papunesia,-7.0,144.5,Papua New Guinea,
pqa,Pa'a,Afro-Asiatic,West Chadic,Africa,11.0,9.25,Nigeria,
pqm,Passamaquoddy-Maliseet,Algic,Algonquian,North America,45.0,-67.0,Canada; United States,
pre,Príncipense,other,Creoles and Pidgins,Africa,1.61666666667,7.36666666667,São Tomé e Príncipe,
prk,Parauk,Austro-Asiatic,Palaungic,Eurasia,23.25,99.5,China; Myanmar,
prn,Prasuni,Indo-European,Nuristani,Eurasia,35.5,71.0,Afghanistan,
prs,Dari,Indo-European,Iranian,Eurasia,35.0,66.0,Afghanistan,
prx,Purki,Sino-Tibetan,Bodic,Eurasia,34.6666666667,76.0,India,
psa,Pisa,Trans-New Guinea,Awju,Papunesia,-5.16666666667,139.166666667,Indonesia,
psd,Plains-Indians Sign Language,other,Sign Languages,North America,40.0,-100.0,United States,
psr,Língua Gestual Portuguesa,other,Sign Languages,Eurasia,40.0,-8.0,Portugal,
pss,Kaulong,Austronesian,Oceanic,Papunesia,-6.16666666667,149.666666667,Papua New Guinea,
pst,Pashto,Indo-European,Iranian,Eurasia,33.0,67.0,Pakistan; Afghanistan,
psw,Port Sandwich,Austronesian,Oceanic,Papunesia,-16.5,167.75,Vanuatu,
ptp,Patep,Austronesian,Oceanic,Papunesia,-6.91666666667,146.583333333,Papua New Guinea,
ptu,Bambam,Austronesian,South Sulawesi,Papunesia,-3.08333333333,119.083333333,Indonesia,
pue,Gününa Küne,Chonan,Puelche,South America,-41.0,-67.0,Argentina,
pui,Puinave,Puinave,Puinave,South America,4.0,-68.0,Colombia; Venezuela,
puo,Ksingmul,Austro-Asiatic,Khmuic,Eurasia,21.0833333333,104.0,Vietnam; Laos,
puq,Puquina,Puquina,Puquina,South America,-16.5,-68.5,Bolivia; Peru,
pus,Pashto,Indo-European,Iranian,Eurasia,,,,Fusional
puw,Puluwat,Austronesian,Oceanic,Papunesia,7.33333333333,149.333333333,Micronesia,
pwa,Pawaian,Teberan-Pawaian,Pawaian,Papunesia,-7.0,145.083333333,Papua New Guinea,
pwg,Gapapaiwa,Austronesian,Oceanic,Papunesia,-9.75,149.833333333,Papua New Guinea,
pwi,Patwin,Penutian,Wintuan,North America,39.0,-122.333333333,United States,
pwn,Paiwan,Austronesian,Paiwan,Papunesia,22.5,120.833333333,Taiwan,
pww,Phlong,Sino-Tibetan,Karen,Eurasia,15.0,99.0,Thailand,
pym,Fyem,Niger-Congo,Benue-Congo Plateau,Africa,9.58333333333,9.33333333333,Nigeria,
qub,Quechua (Huallaga),Quechuan,Quechuan,South America,-9.5,-75.5,Peru,
quc,Quiché,Mayan,Mayan,North America,15.0,-91.4166666667,Guatemala,
qug,Quechua (Ecuadorean),Quechuan,Quechuan,South America,-1.0,-79.0,Ecuador,
quh,Quechua (Cochabamba),Quechuan,Quechuan,South America,-17.5,-66.0,Bolivia,
qui,Quileute,Chimakuan,Chimakuan,North America,47.9166666667,-124.25,United States,
qum,Sipakapense,Mayan,Mayan,North America,15.25,-91.75,Guatemala,
quy,Quechua (Ayacucho),Quechuan,Quechuan,South America,-14.0,-74.0,Peru,
quz,Quechua (Cuzco),Quechuan,Quechuan,South America,-14.5,-71.0,Peru,
qvc,Quechua (Cajamarca),Quechuan,Quechuan,South America,-7.0,-78.5,Peru,
qvi,Quechua (Imbabura),Quechuan,Quechuan,South America,0.333333333333,-78.0,Ecuador,
qvn,Quechua (Tarma),Quechuan,Quechuan,South America,-11.4166666667,-75.75,Peru,
qxa,Quechua (Ancash),Quechuan,Quechuan,South America,-8.5,-77.5,Peru,
rab,Camling,Sino-Tibetan,Himalayish,Eurasia,27.0,86.6666666667,Nepal,
rad,Rade,Austronesian,Malayo-Sumbawan,Eurasia,13.0,108.5,Vietnam,
ral,Ralte,Sino-Tibetan,Kuki-Chin,Eurasia,23.75,92.75,Myanmar; India,
ram,Canela,Macro-Ge,Je Setentrional,South America,-7.0,-45.0,Brazil,
ran,Riantana,Kolopom,Kolopom,Papunesia,-7.5,138.5,Indonesia,
rao,Rao,Ramu-Lower Sepik,Rao,Papunesia,-4.75,144.5,Papua New Guinea,
rap,Rapanui,Austronesian,Oceanic,Papunesia,-27.1166666667,-109.366666667,Chile,
ras,Rashad,Kordofanian,Rashad,Africa,11.8333333333,31.05,Sudan,
raw,Rawang,Sino-Tibetan,Nungish,Eurasia,27.5,97.5,Myanmar,
rej,Rejang,Austronesian,Rejang,Papunesia,-3.41666666667,102.5,Indonesia,
rel,Rendille,Afro-Asiatic,Lowland East Cushitic,Africa,2.0,37.5,Kenya,
ren,Rengao,Austro-Asiatic,Bahnaric,Eurasia,14.5833333333,107.833333333,Vietnam,
rgk,Johari,Sino-Tibetan,Bodic,Eurasia,30.6666666667,80.0,India,
rgr,Resígaro,Arawakan,Japura-Colombia,South America,-2.41666666667,-71.5,Colombia; Peru,
rif,Berber (Ayt Seghrouchen Middle Atlas),Afro-Asiatic,Berber,Africa,33.3333333333,-4.66666666667,Morocco,
rim,Rimi,Niger-Congo,Bantu,Africa,-5.0,34.6666666667,Tanzania,
rit,Ritharngu,Pama-Nyungan,Western Pama-Nyungan,Australia,-12.8333333333,135.5,Australia,
rji,Raji,Sino-Tibetan,Raji-Raute,Eurasia,28.0,82.75,India; Nepal,
